Date,Open,High,Low,Close,Adj Close,Volume
27-03-2017,322.600006,324,317.649994,319.299988,313.0289,2353739
28-03-2017,321.049988,323,319.5,320.850006,314.548431,1760774
29-03-2017,321.149994,322,316.799988,321,314.695526,4426029
30-03-2017,321.899994,341.899994,320.549988,339.299988,332.636078,9728166
31-03-2017,342,342.700012,336,339.600006,332.930237,3417463
03-04-2017,340.600006,343.899994,338.75,342.100006,335.381104,2441776
05-04-2017,343.850006,359.25,343.049988,358.149994,351.115875,5947873
06-04-2017,355.75,358.600006,351.100006,356.649994,349.645325,3524928
07-04-2017,352.25,353.350006,345.549988,347.149994,340.331909,4918075
10-04-2017,348.049988,353.850006,346.049988,352.149994,345.233704,2222773
11-04-2017,352.450012,355.850006,330.549988,333.799988,327.24411,9397306
12-04-2017,333.799988,336.600006,323.649994,327.600006,321.165894,8100661
13-04-2017,325.600006,325.600006,318.299988,320.450012,314.156311,5730306
17-04-2017,320.649994,327.200012,317.600006,320,313.715149,4219235
18-04-2017,321.649994,335.25,318.149994,319.350006,313.077911,9315409
19-04-2017,322,327.649994,319.25,325.799988,319.401215,4403069
20-04-2017,327.450012,333.200012,324,332.399994,325.871582,4439900
